dataset,network,model,opt_out,step,metric,mean,std,n_valid_seeds
Variant I,Erdős–Rényi,LCF-active,True,1,retention_s1,100,0,5
Variant I,Erdős–Rényi,LCF-active,True,1,unfairness,0.0044513940811157227,0,5
Variant I,Erdős–Rényi,LCF-active,True,2,approval_rate_difference,8.1432581824233008,2.0014805628074464,5
Variant I,Erdős–Rényi,LCF-active,True,2,retention_disparity,15.679999999999996,4.3792236754931864,5
Variant I,Erdős–Rényi,LCF-active,True,2,retention_s0,78.879999999999995,1.9823218709382187,5
Variant I,Erdős–Rényi,LCF-active,True,2,retention_s1,63.200000000000003,2.8028556866167813,5
Variant I,Erdős–Rényi,LCF-active,True,2,unfairness,0.0039913807922823171,0.00018661852326873755,5
Variant I,Erdős–Rényi,LCF-active,True,3,approval_rate_difference,8.9427976535050533,2.4128365693391074,5
Variant I,Erdős–Rényi,LCF-active,True,3,retention_disparity,17.079999999999995,2.7701263509089271,5
Variant I,Erdős–Rényi,LCF-active,True,3,retention_s0,58.559999999999988,1.6560193235587575,5
Variant I,Erdős–Rényi,LCF-active,True,3,retention_s1,41.480000000000004,1.6424372134118246,5
Variant I,Erdős–Rényi,LCF-active,True,3,unfairness,0.0041740564709591196,0.00023856012660024468,5
Variant I,Erdős–Rényi,LCF-active,True,4,approval_rate_difference,9.5010807055910469,7.7017462450788026,5
Variant I,Erdős–Rényi,LCF-active,True,4,retention_disparity,16.32,2.7058455240460426,5
Variant I,Erdős–Rényi,LCF-active,True,4,retention_s0,43.960000000000001,2.3778982316322956,5
Variant I,Erdős–Rényi,LCF-active,True,4,retention_s1,27.640000000000004,0.92433760066330628,5
Variant I,Erdős–Rényi,LCF-active,True,4,unfairness,0.0046085667387998578,0.00040445283786748717,5
Variant I,Erdős–Rényi,LCF-active,True,5,approval_rate_difference,11.441858152549512,5.4125719035276285,5
Variant I,Erdős–Rényi,LCF-active,True,5,retention_disparity,15.440000000000001,2.0761502835777566,5
Variant I,Erdős–Rényi,LCF-active,True,5,retention_s0,34.719999999999999,2.2076231562474611,5
Variant I,Erdős–Rényi,LCF-active,True,5,retention_s1,19.280000000000001,0.81584312217484534,5
Variant I,Erdős–Rényi,LCF-active,True,5,unfairness,0.0043431543721278668,0.00045152175858745433,5
Variant I,Erdős–Rényi,LCF-original,False,1,approval_rate_difference,12.399999999999997,3.2668027182552684,5
Variant I,Erdős–Rényi,LCF-original,False,1,retention_disparity,0,0,5
Variant I,Erdős–Rényi,LCF-original,False,1,retention_s0,100,0,5
Variant I,Erdős–Rényi,LCF-original,False,1,retention_s1,100,0,5
Variant I,Erdős–Rényi,LCF-original,False,1,unfairness,0.0057879090309143066,0,5
Variant I,Erdős–Rényi,LCF-original,False,2,approval_rate_difference,9.3199999999999967,2.1857721747702819,5
Variant I,Erdős–Rényi,LCF-original,False,2,retention_disparity,0,0,5
Variant I,Erdős–Rényi,LCF-original,False,2,retention_s0,100,0,5
Variant I,Erdős–Rényi,LCF-original,False,2,retention_s1,100,0,5
Variant I,Erdős–Rényi,LCF-original,False,2,unfairness,0.005540286965958585,0.00033650828041123634,5
Variant I,Erdős–Rényi,LCF-original,False,3,approval_rate_difference,10.52,1.6904437287292362,5
Variant I,Erdős–Rényi,LCF-original,False,3,retention_disparity,0,0,5
Variant I,Erdős–Rényi,LCF-original,False,3,retention_s0,100,0,5
Variant I,Erdős–Rényi,LCF-original,False,3,retention_s1,100,0,5
Variant I,Erdős–Rényi,LCF-original,False,3,unfairness,0.0055996448257905618,0.00047241914287772985,5
Variant I,Erdős–Rényi,LCF-original,False,4,approval_rate_difference,10.039999999999999,5.3132287735425052,5
Variant I,Erdős–Rényi,LCF-original,False,4,retention_disparity,0,0,5
Variant I,Erdős–Rényi,LCF-original,False,4,retention_s0,100,0,5
Variant I,Erdős–Rényi,LCF-original,False,4,retention_s1,100,0,5
Variant I,Erdős–Rényi,LCF-original,False,4,unfairness,0.0061629195147580029,0.00055559478058646663,5
Variant I,Erdős–Rényi,LCF-original,False,5,approval_rate_difference,12.68,1.904100837665905,5
Variant I,Erdős–Rényi,LCF-original,False,5,retention_disparity,0,0,5
Variant I,Erdős–Rényi,LCF-original,False,5,retention_s0,100,0,5
Variant I,Erdős–Rényi,LCF-original,False,5,retention_s1,100,0,5
Variant I,Erdős–Rényi,LCF-original,False,5,unfairness,0.0060014389201972886,0.00055446866807841509,5
Variant I,Erdős–Rényi,LCF-original,True,1,approval_rate_difference,12.399999999999997,3.2668027182552684,5
Variant I,Erdős–Rényi,LCF-original,True,1,retention_disparity,0,0,5
Variant I,Erdős–Rényi,LCF-original,True,1,retention_s0,100,0,5
Variant I,Erdős–Rényi,LCF-original,True,1,retention_s1,100,0,5
Variant I,Erdős–Rényi,LCF-original,True,1,unfairness,0.0057879090309143066,0,5
Variant I,Erdős–Rényi,LCF-original,True,2,approval_rate_difference,8.4656790983924601,2.283589566729606,5
Variant I,Erdős–Rényi,LCF-original,True,2,retention_disparity,17.760000000000005,4.9918333305510156,5
Variant I,Erdős–Rényi,LCF-original,True,2,retention_s0,78,1.4805404418657424,5
Variant I,Erdős–Rényi,LCF-original,True,2,retention_s1,60.239999999999995,3.8061003665168935,5
Variant I,Erdős–Rényi,LCF-original,True,2,unfairness,0.005540286965958585,0.00033650828041123634,5
Variant I,Erdős–Rényi,LCF-original,True,3,approval_rate_difference,10.671142451937234,1.8519549839464813,5
Variant I,Erdős–Rényi,LCF-original,True,3,retention_disparity,18.160000000000004,2.2676860452893344,5
Variant I,Erdős–Rényi,LCF-original,True,3,retention_s0,56.600000000000001,1.1661903789690566,5
Variant I,Erdős–Rényi,LCF-original,True,3,retention_s1,38.439999999999998,1.6656530250925603,5
Variant I,Erdős–Rényi,LCF-original,True,3,unfairness,0.00568271055645766,0.00051208321297062202,5
Variant I,Erdős–Rényi,LCF-original,True,4,approval_rate_difference,10.375329302845897,7.0312487137848221,5
Variant I,Erdős–Rényi,LCF-original,True,4,retention_disparity,17.880000000000003,2.1451340284467082,5
Variant I,Erdős–Rényi,LCF-original,True,4,retention_s0,42.239999999999995,1.8521339044464358,5
Variant I,Erdős–Rényi,LCF-original,True,4,retention_s1,24.359999999999999,0.78383671769061669,5
Variant I,Erdős–Rényi,LCF-original,True,4,unfairness,0.0059337521210351078,0.00063231360937907879,5
Variant I,Erdős–Rényi,LCF-original,True,5,approval_rate_difference,14.723413098972518,7.7147278797717318,5
Variant I,Erdős–Rényi,LCF-original,True,5,retention_disparity,16.120000000000001,1.7417232845661774,5
Variant I,Erdős–Rényi,LCF-original,True,5,retention_s0,32.840000000000003,1.9855477833585367,5
Variant I,Erdős–Rényi,LCF-original,True,5,retention_s1,16.719999999999999,0.95163018026962476,5
Variant I,Erdős–Rényi,LCF-original,True,5,unfairness,0.0058359042581504596,0.00057134562554240001,5
Variant I,Watts–Strogatz,Baseline,False,1,approval_rate_difference,0.080000000000000071,2.2256684389189707,5
Variant I,Watts–Strogatz,Baseline,False,1,retention_disparity,0,0,5
Variant I,Watts–Strogatz,Baseline,False,1,retention_s0,100,0,5
Variant I,Watts–Strogatz,Baseline,False,1,retention_s1,100,0,5
Variant I,Watts–Strogatz,Baseline,False,1,unfairness,0.009001275985332069,0,5
Variant I,Watts–Strogatz,Baseline,False,2,approval_rate_difference,-1.160000000000001,1.0836973747315264,5
Variant I,Watts–Strogatz,Baseline,False,2,retention_disparity,0,0,5
Variant I,Watts–Strogatz,Baseline,False,2,retention_s0,100,0,5
Variant I,Watts–Strogatz,Baseline,False,2,retention_s1,100,0,5
Variant I,Watts–Strogatz,Baseline,False,2,unfairness,0.0081363056461729363,0.00050040306580731192,5
Variant I,Watts–Strogatz,Baseline,False,3,approval_rate_difference,-0.96000000000000296,2.8011426240018542,5
Variant I,Watts–Strogatz,Baseline,False,3,retention_disparity,0,0,5
Variant I,Watts–Strogatz,Baseline,False,3,retention_s0,100,0,5
Variant I,Watts–Strogatz,Baseline,False,3,retention_s1,100,0,5
Variant I,Watts–Strogatz,Baseline,False,3,unfairness,0.0082862259883185411,0.00083115794008414943,5
Variant I,Watts–Strogatz,Baseline,False,4,approval_rate_difference,-1.320000000000001,5.2620908392007051,5
Variant I,Watts–Strogatz,Baseline,False,4,retention_disparity,0,0,5
Variant I,Watts–Strogatz,Baseline,False,4,retention_s0,100,0,5
Variant I,Watts–Strogatz,Baseline,False,4,retention_s1,100,0,5
Variant I,Watts–Strogatz,Baseline,False,4,unfairness,0.009391814565086665,0.00083648799763231488,5
Variant I,Watts–Strogatz,Baseline,False,5,approval_rate_difference,0.48000000000000043,2.0458738964071093,5
Variant I,Watts–Strogatz,Baseline,False,5,retention_disparity,0,0,5
Variant I,Watts–Strogatz,Baseline,False,5,retention_s0,100,0,5
Variant I,Watts–Strogatz,Baseline,False,5,retention_s1,100,0,5
Variant I,Watts–Strogatz,Baseline,False,5,unfairness,0.0088069335715003968,0.00093817591679751765,5
Variant I,Watts–Strogatz,Baseline,True,1,approval_rate_difference,0.080000000000000071,2.2256684389189707,5
Variant I,Watts–Strogatz,Baseline,True,1,retention_disparity,0,0,5
Variant I,Watts–Strogatz,Baseline,True,1,retention_s0,100,0,5
Variant I,Watts–Strogatz,Baseline,True,1,retention_s1,100,0,5
Variant I,Watts–Strogatz,Baseline,True,1,unfairness,0.009001275985332069,0,5
Variant I,Watts–Strogatz,Baseline,True,2,approval_rate_difference,-1.3155330217508943,1.3955852082328137,5
Variant I,Watts–Strogatz,Baseline,True,2,retention_disparity,2.1200000000000019,1.5104966070799406,5
Variant I,Watts–Strogatz,Baseline,True,2,retention_s0,77.719999999999999,1.848675201326615,5
Variant I,Watts–Strogatz,Baseline,True,2,retention_s1,78.079999999999998,1.8529975715040778,5
Variant I,Watts–Strogatz,Baseline,True,2,unfairness,0.0081363056461729363,0.00050040306580731192,5
Variant I,Watts–Strogatz,Baseline,True,3,approval_rate_difference,-1.7414830870378117,2.2886919397338743,5
Variant I,Watts–Strogatz,Baseline,True,3,retention_disparity,2.5600000000000009,2.3440136518373755,5
Variant I,Watts–Strogatz,Baseline,True,3,retention_s0,58.359999999999999,1.6316862443496902,5
Variant I,Watts–Strogatz,Baseline,True,3,retention_s1,60.279999999999994,2.0575713839378706,5
Variant I,Watts–Strogatz,Baseline,True,3,unfairness,0.0085434454307574906,0.00071091301673069764,5
Variant I,Watts–Strogatz,Baseline,True,4,approval_rate_difference,-1.3892621497468525,6.0601352631361793,5
Variant I,Watts–Strogatz,Baseline,True,4,retention_disparity,2.5999999999999956,0.95498691090506682,5
Variant I,Watts–Strogatz,Baseline,True,4,retention_s0,45.320000000000007,1.5315351775261319,5
Variant I,Watts–Strogatz,Baseline,True,4,retention_s1,46.719999999999999,1.5727682601069992,5
Variant I,Watts–Strogatz,Baseline,True,4,unfairness,0.0092926726540045294,0.00089045810033215795,5
Variant I,Watts–Strogatz,Baseline,True,5,approval_rate_difference,-1.3709980571171765,6.0511773242906619,5
Variant I,Watts–Strogatz,Baseline,True,5,retention_disparity,2.6400000000000006,1.1412274094149704,5
Variant I,Watts–Strogatz,Baseline,True,5,retention_s0,34.920000000000002,1.627759195950065,5
Variant I,Watts–Strogatz,Baseline,True,5,retention_s1,36.200000000000003,1.8154889148656359,5
Variant I,Watts–Strogatz,Baseline,True,5,unfairness,0.0089729401976218707,0.00087530952266249651,5
Variant I,Watts–Strogatz,DP,False,1,approval_rate_difference,0.080000000000000071,2.2256684389189707,5
Variant I,Watts–Strogatz,DP,False,1,retention_disparity,0,0,5
Variant I,Watts–Strogatz,DP,False,1,retention_s0,100,0,5
Variant I,Watts–Strogatz,DP,False,1,retention_s1,100,0,5
Variant I,Watts–Strogatz,DP,False,1,unfairness,0.0089996500185789419,0,5
Variant I,Watts–Strogatz,DP,False,2,approval_rate_difference,-1.160000000000001,1.0836973747315264,5
Variant I,Watts–Strogatz,DP,False,2,retention_disparity,0,0,5
Variant I,Watts–Strogatz,DP,False,2,retention_s0,100,0,5
Variant I,Watts–Strogatz,DP,False,2,retention_s1,100,0,5
Variant I,Watts–Strogatz,DP,False,2,unfairness,0.0081356456635773393,0.00049994180880599684,5
Variant I,Watts–Strogatz,DP,False,3,approval_rate_difference,-0.96000000000000296,2.8011426240018542,5
Variant I,Watts–Strogatz,DP,False,3,retention_disparity,0,0,5
Variant I,Watts–Strogatz,DP,False,3,retention_s0,100,0,5
Variant I,Watts–Strogatz,DP,False,3,retention_s1,100,0,5
Variant I,Watts–Strogatz,DP,False,3,unfairness,0.0082851180966272194,0.00083024593592070461,5
Variant I,Watts–Strogatz,DP,False,4,approval_rate_difference,-1.320000000000001,5.2620908392007051,5
Variant I,Watts–Strogatz,DP,False,4,retention_disparity,0,0,5
Variant I,Watts–Strogatz,DP,False,4,retention_s0,100,0,5
Variant I,Watts–Strogatz,DP,False,4,retention_s1,100,0,5
Variant I,Watts–Strogatz,DP,False,4,unfairness,0.0093908259444509083,0.00083504251982370874,5
Variant I,Watts–Strogatz,DP,False,5,approval_rate_difference,0.48000000000000043,2.0458738964071093,5
Variant I,Watts–Strogatz,DP,False,5,retention_disparity,0,0,5
Variant I,Watts–Strogatz,DP,False,5,retention_s0,100,0,5
Variant I,Watts–Strogatz,DP,False,5,retention_s1,100,0,5
Variant I,Watts–Strogatz,DP,False,5,unfairness,0.008805861991217934,0.0009375339867851029,5
Variant I,Watts–Strogatz,DP,True,1,approval_rate_difference,0.080000000000000071,2.2256684389189707,5
Variant I,Watts–Strogatz,DP,True,1,retention_disparity,0,0,5
Variant I,Watts–Strogatz,DP,True,1,retention_s0,100,0,5
Variant I,Watts–Strogatz,DP,True,1,retention_s1,100,0,5
Variant I,Watts–Strogatz,DP,True,1,unfairness,0.0089996500185789419,0,5
Variant I,Watts–Strogatz,DP,True,2,approval_rate_difference,-1.3155330217508943,1.3955852082328137,5
Variant I,Watts–Strogatz,DP,True,2,retention_disparity,2.1200000000000019,1.5104966070799406,5
Variant I,Watts–Strogatz,DP,True,2,retention_s0,77.719999999999999,1.848675201326615,5
Variant I,Watts–Strogatz,DP,True,2,retention_s1,78.079999999999998,1.8529975715040778,5
Variant I,Watts–Strogatz,DP,True,2,unfairness,0.0081356456635773393,0.00049994180880599684,5
Variant I,Watts–Strogatz,DP,True,3,approval_rate_difference,-1.7414830870378117,2.2886919397338743,5
Variant I,Watts–Strogatz,DP,True,3,retention_disparity,2.5600000000000009,2.3440136518373755,5
Variant I,Watts–Strogatz,DP,True,3,retention_s0,58.359999999999999,1.6316862443496902,5
Variant I,Watts–Strogatz,DP,True,3,retention_s1,60.279999999999994,2.0575713839378706,5
Variant I,Watts–Strogatz,DP,True,3,unfairness,0.0085426949465264197,0.00070957870894491697,5
Variant I,Watts–Strogatz,DP,True,4,approval_rate_difference,-1.3892621497468525,6.0601352631361793,5
Variant I,Watts–Strogatz,DP,True,4,retention_disparity,2.5999999999999956,0.95498691090506682,5
Variant I,Watts–Strogatz,DP,True,4,retention_s0,45.320000000000007,1.5315351775261319,5
Variant I,Watts–Strogatz,DP,True,4,retention_s1,46.719999999999999,1.5727682601069992,5
Variant I,Watts–Strogatz,DP,True,4,unfairness,0.0092915031968684222,0.00088917338523113859,5
Variant I,Watts–Strogatz,DP,True,5,approval_rate_difference,-1.3709980571171765,6.0511773242906619,5
Variant I,Watts–Strogatz,DP,True,5,retention_disparity,2.6400000000000006,1.1412274094149704,5
Variant I,Watts–Strogatz,DP,True,5,retention_s0,34.920000000000002,1.627759195950065,5
Variant I,Watts–Strogatz,DP,True,5,retention_s1,36.200000000000003,1.8154889148656359,5
Variant I,Watts–Strogatz,DP,True,5,unfairness,0.0089716158723893713,0.00087418080279439596,5
Variant I,Watts–Strogatz,EO,False,1,approval_rate_difference,1.160000000000001,2.0953281365934089,5
Variant I,Watts–Strogatz,EO,False,1,retention_disparity,0,0,5
Variant I,Watts–Strogatz,EO,False,1,retention_s0,100,0,5
Variant I,Watts–Strogatz,EO,False,1,retention_s1,100,0,5
Variant I,Watts–Strogatz,EO,False,1,unfairness,0.0087592531546459851,0,5
Variant I,Watts–Strogatz,EO,False,2,approval_rate_difference,0.20000000000000018,1.3326664999166158,5
Variant I,Watts–Strogatz,EO,False,2,retention_disparity,0,0,5
Variant I,Watts–Strogatz,EO,False,2,retention_s0,100,0,5
Variant I,Watts–Strogatz,EO,False,2,retention_s1,100,0,5
Variant I,Watts–Strogatz,EO,False,2,unfairness,0.0079249610527077248,0.00049475348784659657,5
Variant I,Watts–Strogatz,EO,False,3,approval_rate_difference,0.67999999999999827,2.615645235883489,5
Variant I,Watts–Strogatz,EO,False,3,retention_disparity,0,0,5
Variant I,Watts–Strogatz,EO,False,3,retention_s0,100,0,5
Variant I,Watts–Strogatz,EO,False,3,retention_s1,100,0,5
Variant I,Watts–Strogatz,EO,False,3,unfairness,0.0080860718992797898,0.00081721223331255785,5
Variant I,Watts–Strogatz,EO,False,4,approval_rate_difference,-0.20000000000000018,5.4508714899546087,5
Variant I,Watts–Strogatz,EO,False,4,retention_disparity,0,0,5
Variant I,Watts–Strogatz,EO,False,4,retention_s0,100,0,5
Variant I,Watts–Strogatz,EO,False,4,retention_s1,100,0,5
Variant I,Watts–Strogatz,EO,False,4,unfairness,0.0091859974602756418,0.0008296068719349731,5
Variant I,Watts–Strogatz,EO,False,5,approval_rate_difference,1.8799999999999994,2.0653329029480911,5
Variant I,Watts–Strogatz,EO,False,5,retention_disparity,0,0,5
Variant I,Watts–Strogatz,EO,False,5,retention_s0,100,0,5
Variant I,Watts–Strogatz,EO,False,5,retention_s1,100,0,5
Variant I,Watts–Strogatz,EO,False,5,unfairness,0.008624511615430052,0.00093567837612379542,5
Variant I,Watts–Strogatz,EO,True,1,approval_rate_difference,1.160000000000001,2.0953281365934089,5
Variant I,Watts–Strogatz,EO,True,1,retention_disparity,0,0,5
Variant I,Watts–Strogatz,EO,True,1,retention_s0,100,0,5
Variant I,Watts–Strogatz,EO,True,1,retention_s1,100,0,5
Variant I,Watts–Strogatz,EO,True,1,unfairness,0.0087592531546459851,0,5
Variant I,Watts–Strogatz,EO,True,2,approval_rate_difference,0.27406815611468405,1.4984474617576753,5
Variant I,Watts–Strogatz,EO,True,2,retention_disparity,2.2000000000000002,1.4254823744964367,5
Variant I,Watts–Strogatz,EO,True,2,retention_s0,78.400000000000006,1.6395121225535387,5
Variant I,Watts–Strogatz,EO,True,2,retention_s1,77.239999999999995,1.6463292501805353,5
Variant I,Watts–Strogatz,EO,True,2,unfairness,0.0079249610527077248,0.00049475348784659657,5
Variant I,Watts–Strogatz,EO,True,3,approval_rate_difference,0.36516005398775198,2.1075832033424544,5
Variant I,Watts–Strogatz,EO,True,3,retention_disparity,2.3200000000000029,1.9620397549489181,5
Variant I,Watts–Strogatz,EO,True,3,retention_s0,59.399999999999999,1.6492422502470658,5
Variant I,Watts–Strogatz,EO,True,3,retention_s1,59,2.0238577025077653,5
Variant I,Watts–Strogatz,EO,True,3,unfairness,0.0082642709985789823,0.00069015373932702808,5
Variant I,Watts–Strogatz,EO,True,4,approval_rate_difference,0.17638358360660505,7.2779061342115252,5
Variant I,Watts–Strogatz,EO,True,4,retention_disparity,2.2799999999999967,2.0846102753272615,5
Variant I,Watts–Strogatz,EO,True,4,retention_s0,46.640000000000001,1.6989408465276228,5
Variant I,Watts–Strogatz,EO,True,4,retention_s1,44.840000000000003,1.7223240113288789,5
Variant I,Watts–Strogatz,EO,True,4,unfairness,0.0089780262601414137,0.00094381811799036034,5
Variant I,Watts–Strogatz,EO,True,5,approval_rate_difference,0.27132259923995578,5.4464580575342945,5
Variant I,Watts–Strogatz,EO,True,5,retention_disparity,3.1200000000000032,1.6079800993793438,5
Variant I,Watts–Strogatz,EO,True,5,retention_s0,36.399999999999999,2.0435263639111709,5
Variant I,Watts–Strogatz,EO,True,5,retention_s1,34.32,1.9538679586911711,5
Variant I,Watts–Strogatz,EO,True,5,unfairness,0.0086229901460395109,0.00093692906141404982,5
Variant I,Watts–Strogatz,LCF-active,False,1,approval_rate_difference,11.559999999999999,3.262882161525301,5
Variant I,Watts–Strogatz,LCF-active,False,1,retention_disparity,0,0,5
Variant I,Watts–Strogatz,LCF-active,False,1,retention_s0,100,0,5
Variant I,Watts–Strogatz,LCF-active,False,1,retention_s1,100,0,5
Variant I,Watts–Strogatz,LCF-active,False,1,unfairness,0.0045629739761352539,0,5
Variant I,Watts–Strogatz,LCF-active,False,2,approval_rate_difference,8.7999999999999972,1.9349418595916534,5
Variant I,Watts–Strogatz,LCF-active,False,2,retention_disparity,0,0,5
Variant I,Watts–Strogatz,LCF-active,False,2,retention_s0,100,0,5
Variant I,Watts–Strogatz,LCF-active,False,2,retention_s1,100,0,5
Variant I,Watts–Strogatz,LCF-active,False,2,unfairness,0.0042520773261357061,0.00022903641520288624,5
Variant I,Watts–Strogatz,LCF-active,False,3,approval_rate_difference,9.759999999999998,1.965298959446121,5
Variant I,Watts–Strogatz,LCF-active,False,3,retention_disparity,0,0,5
Variant I,Watts–Strogatz,LCF-active,False,3,retention_s0,100,0,5
Variant I,Watts–Strogatz,LCF-active,False,3,retention_s1,100,0,5
Variant I,Watts–Strogatz,LCF-active,False,3,unfairness,0.0043452814500069218,0.00037474089215268531,5
Variant I,Watts–Strogatz,LCF-active,False,4,approval_rate_difference,9.3999999999999968,5.1334199126897895,5
Variant I,Watts–Strogatz,LCF-active,False,4,retention_disparity,0,0,5
Variant I,Watts–Strogatz,LCF-active,False,4,retention_s0,100,0,5
Variant I,Watts–Strogatz,LCF-active,False,4,retention_s1,100,0,5
Variant I,Watts–Strogatz,LCF-active,False,4,unfairness,0.0048790658515989183,0.00039988143882647482,5
Variant I,Watts–Strogatz,LCF-active,False,5,approval_rate_difference,11.559999999999999,2.9076450952618016,5
Variant I,Watts–Strogatz,LCF-active,False,5,retention_disparity,0,0,5
Variant I,Watts–Strogatz,LCF-active,False,5,retention_s0,100,0,5
Variant I,Watts–Strogatz,LCF-active,False,5,retention_s1,100,0,5
Variant I,Watts–Strogatz,LCF-active,False,5,unfairness,0.0046617312841432893,0.00045814179903372711,5
Variant I,Watts–Strogatz,LCF-active,True,1,approval_rate_difference,11.559999999999999,3.262882161525301,5
Variant I,Watts–Strogatz,LCF-active,True,1,retention_disparity,0,0,5
Variant I,Watts–Strogatz,LCF-active,True,1,retention_s0,100,0,5
Variant I,Watts–Strogatz,LCF-active,True,1,retention_s1,100,0,5
Variant I,Watts–Strogatz,LCF-active,True,1,unfairness,0.0045629739761352539,0,5
Variant I,Watts–Strogatz,LCF-active,True,2,approval_rate_difference,9.24565856290101,1.2332776916751769,5
Variant I,Watts–Strogatz,LCF-active,True,2,retention_disparity,14.559999999999997,5.001439792699701,5
Variant I,Watts–Strogatz,LCF-active,True,2,retention_s0,78.599999999999994,2.901034298314999,5
Variant I,Watts–Strogatz,LCF-active,True,2,retention_s1,64.039999999999992,2.6514901470682499,5
Variant I,Watts–Strogatz,LCF-active,True,2,unfairness,0.0042520773261357061,0.00022903641520288624,5
Variant I,Watts–Strogatz,LCF-active,True,3,approval_rate_difference,9.8231695117331128,2.1040763403901139,5
Variant I,Watts–Strogatz,LCF-active,True,3,retention_disparity,16.719999999999999,4.2418863728298959,5
Variant I,Watts–Strogatz,LCF-active,True,3,retention_s0,57.519999999999996,3.1889810284791573,5
Variant I,Watts–Strogatz,LCF-active,True,3,retention_s1,40.799999999999997,1.5178932768808211,5
Variant I,Watts–Strogatz,LCF-active,True,3,unfairness,0.0044313263816703639,0.00034357442942295079,5
Variant I,Watts–Strogatz,LCF-active,True,4,approval_rate_difference,8.7435528127104565,7.7920954141662024,5
Variant I,Watts–Strogatz,LCF-active,True,4,retention_disparity,17.440000000000005,3.2159601987586854,5
Variant I,Watts–Strogatz,LCF-active,True,4,retention_s0,44.079999999999998,2.5063120316512877,5
Variant I,Watts–Strogatz,LCF-active,True,4,retention_s1,26.639999999999997,1.2224565431948904,5
Variant I,Watts–Strogatz,LCF-active,True,4,unfairness,0.0047716520539180518,0.00049860430926900964,5
Variant I,Watts–Strogatz,LCF-active,True,5,approval_rate_difference,8.2261193945455755,5.7823586946183267,5
Variant I,Watts–Strogatz,LCF-active,True,5,retention_disparity,15.640000000000001,2.8855502074994273,5
Variant I,Watts–Strogatz,LCF-active,True,5,retention_s0,34,2.2908513701242157,5
Variant I,Watts–Strogatz,LCF-active,True,5,retention_s1,18.359999999999999,1.2483589227461784,5
Variant I,Watts–Strogatz,LCF-active,True,5,unfairness,0.004609938600166852,0.00051630181578528843,5
Variant I,Watts–Strogatz,LCF-original,False,1,approval_rate_difference,12.199999999999998,3.2814630883189913,5
Variant I,Watts–Strogatz,LCF-original,False,1,retention_disparity,0,0,5
Variant I,Watts–Strogatz,LCF-original,False,1,retention_s0,100,0,5
Variant I,Watts–Strogatz,LCF-original,False,1,retention_s1,100,0,5
Variant I,Watts–Strogatz,LCF-original,False,1,unfairness,0.0058224201202392578,0,5
Variant I,Watts–Strogatz,LCF-original,False,2,approval_rate_difference,9.1599999999999966,2.1029503084951884,5
Variant I,Watts–Strogatz,LCF-original,False,2,retention_disparity,0,0,5
Variant I,Watts–Strogatz,LCF-original,False,2,retention_s0,100,0,5
Variant I,Watts–Strogatz,LCF-original,False,2,retention_s1,100,0,5
Variant I,Watts–Strogatz,LCF-original,False,2,unfairness,0.0055863048170181843,0.00033762397220594059,5
Variant I,Watts–Strogatz,LCF-original,False,3,approval_rate_difference,10.44,1.8391302292116245,5
Variant I,Watts–Strogatz,LCF-original,False,3,retention_disparity,0,0,5
Variant I,Watts–Strogatz,LCF-original,False,3,retention_s0,100,0,5
Variant I,Watts–Strogatz,LCF-original,False,3,retention_s1,100,0,5
Variant I,Watts–Strogatz,LCF-original,False,3,unfairness,0.0056455143968462849,0.00047158699269440765,5
Variant I,Watts–Strogatz,LCF-original,False,4,approval_rate_difference,9.879999999999999,5.3882835857070477,5
Variant I,Watts–Strogatz,LCF-original,False,4,retention_disparity,0,0,5
Variant I,Watts–Strogatz,LCF-original,False,4,retention_s0,100,0,5
Variant I,Watts–Strogatz,LCF-original,False,4,retention_s1,100,0,5
Variant I,Watts–Strogatz,LCF-original,False,4,unfairness,0.0062203097386250407,0.00054642280343330423,5
Variant I,Watts–Strogatz,LCF-original,False,5,approval_rate_difference,12.479999999999999,1.9456618411224496,5
Variant I,Watts–Strogatz,LCF-original,False,5,retention_disparity,0,0,5
Variant I,Watts–Strogatz,LCF-original,False,5,retention_s0,100,0,5
Variant I,Watts–Strogatz,LCF-original,False,5,retention_s1,100,0,5
Variant I,Watts–Strogatz,LCF-original,False,5,unfairness,0.0060570903100498844,0.00055928992160241507,5
Variant I,Watts–Strogatz,LCF-original,True,1,approval_rate_difference,12.199999999999998,3.2814630883189913,5
Variant I,Watts–Strogatz,LCF-original,True,1,retention_disparity,0,0,5
Variant I,Watts–Strogatz,LCF-original,True,1,retention_s0,100,0,5
Variant I,Watts–Strogatz,LCF-original,True,1,retention_s1,100,0,5
Variant I,Watts–Strogatz,LCF-original,True,1,unfairness,0.0058224201202392578,0,5
Variant I,Watts–Strogatz,LCF-original,True,2,approval_rate_difference,9.4926817581317877,1.5514861612594621,5
Variant I,Watts–Strogatz,LCF-original,True,2,retention_disparity,15.960000000000003,4.8734382113657722,5
Variant I,Watts–Strogatz,LCF-original,True,2,retention_s0,77.760000000000005,2.029384143034533,5
Variant I,Watts–Strogatz,LCF-original,True,2,retention_s1,61.799999999999997,3.1572139617073796,5
Variant I,Watts–Strogatz,LCF-original,True,2,unfairness,0.0055863048170181843,0.00033762397220594059,5
Variant I,Watts–Strogatz,LCF-original,True,3,approval_rate_difference,10.130139886971577,2.4349272040422196,5
Variant I,Watts–Strogatz,LCF-original,True,3,retention_disparity,17.759999999999998,3.2059943855222159,5
