dataset,network,model,training_network,evaluation_network,seed,graph_seed,opt_out,step,unfairness,retention_s0,retention_s1,retention_disparity,approval_rate_difference,average_retention_disparity
Variant I,Base (80/20),LCF-original,Base (80/20),Base (80/20),13,13,True,5,0.0043764889379740435,32.200000000000003,14.6,17.600000000000001,13.783714796222245,13.500000000000002
Variant I,Base (80/20),LCF-original,Base (80/20),Base (80/20),13,13,False,5,0.004636718867296552,100,100,0,12.6,0
Variant I,Base (80/20),LCF-active,Base (80/20),Base (80/20),13,13,True,5,0.0037665909060085045,34,15.800000000000001,18.199999999999999,11.451973194341026,14.100000000000001
Variant I,Base (80/20),LCF-active,Base (80/20),Base (80/20),13,13,False,5,0.0039846772324477753,100,100,0,9.9999999999999982,0
Variant I,Base (80/20),EO,Base (80/20),Base (80/20),13,13,True,5,0.0071089744825730827,35.399999999999999,33.600000000000001,1.7999999999999972,5.8313155770782892,0.80000000000000249
Variant I,Base (80/20),EO,Base (80/20),Base (80/20),13,13,False,5,0.0068280470094036483,100,100,0,1.4000000000000012,0
Variant I,Base (80/20),DP,Base (80/20),Base (80/20),13,13,True,5,0.007075257325341866,34.200000000000003,35,0.79999999999999716,6.148705096073515,1.8999999999999986
Variant I,Base (80/20),DP,Base (80/20),Base (80/20),13,13,False,5,0.0069672692366219424,100,100,0,0.40000000000000036,0
Variant I,Base (80/20),Baseline,Base (80/20),Base (80/20),42,42,True,5,0.0082125061832192259,38.600000000000001,38.399999999999999,0.20000000000000284,-0.33732728842832405,1.100000000000005
Variant I,Base (80/20),Baseline,Base (80/20),Base (80/20),42,42,False,5,0.0075876651456674438,100,100,0,0.20000000000000018,0
Variant I,Base (80/20),LCF-original,Base (80/20),Base (80/20),42,42,True,5,0.0047353565118276597,33.800000000000004,20.399999999999999,13.400000000000006,8.2086088873419172,14.950000000000001
Variant I,Base (80/20),LCF-original,Base (80/20),Base (80/20),42,42,False,5,0.0047829282835261111,100,100,0,10.399999999999999,0
Variant I,Base (80/20),LCF-active,Base (80/20),Base (80/20),42,42,True,5,0.0042641682948509896,34.599999999999994,21.600000000000001,12.999999999999993,6.8721901091843289,12.949999999999999
Variant I,Base (80/20),LCF-active,Base (80/20),Base (80/20),42,42,False,5,0.0042353283013619736,100,100,0,9.1999999999999975,0
Variant I,Base (80/20),EO,Base (80/20),Base (80/20),42,42,True,5,0.0081793906411924411,39.800000000000004,38,1.8000000000000043,0.087278497751919204,1.5500000000000043
Variant I,Base (80/20),EO,Base (80/20),Base (80/20),42,42,False,5,0.0074503121871408728,100,100,0,1.0000000000000009,0
Variant I,Base (80/20),DP,Base (80/20),Base (80/20),42,42,True,5,0.008214051678652301,38.600000000000001,38.399999999999999,0.20000000000000284,-0.33732728842832405,1.100000000000005
Variant I,Base (80/20),DP,Base (80/20),Base (80/20),42,42,False,5,0.0075928550129304995,100,100,0,0.20000000000000018,0
Variant I,Base (80/20),Baseline,Base (80/20),Base (80/20),99,99,True,5,0.0084768170560838296,34.200000000000003,39.399999999999999,5.1999999999999957,-9.1103393000267161,2.6999999999999975
Variant I,Base (80/20),Baseline,Base (80/20),Base (80/20),99,99,False,5,0.00866208597921303,100,100,0,-1.6000000000000014,0
Variant I,Base (80/20),LCF-original,Base (80/20),Base (80/20),99,99,True,5,0.0048459019339605058,32.200000000000003,18.800000000000001,13.400000000000002,14.411259415884759,15.399999999999999
Variant I,Base (80/20),LCF-original,Base (80/20),Base (80/20),99,99,False,5,0.0054025530098336105,100,100,0,12.199999999999999,0
Variant I,Base (80/20),LCF-active,Base (80/20),Base (80/20),99,99,True,5,0.0044415134213849905,33.600000000000001,21.399999999999999,12.200000000000003,13.896306186025814,14.75
Variant I,Base (80/20),LCF-active,Base (80/20),Base (80/20),99,99,False,5,0.0048741272941100755,100,100,0,9.9999999999999982,0
Variant I,Base (80/20),EO,Base (80/20),Base (80/20),99,99,True,5,0.0083319755962130149,34.399999999999999,38.800000000000004,4.4000000000000057,-6.7429872932150525,1.5000000000000036
Variant I,Base (80/20),EO,Base (80/20),Base (80/20),99,99,False,5,0.0085379715803702849,100,100,0,-0.40000000000000036,0
Variant I,Base (80/20),DP,Base (80/20),Base (80/20),99,99,True,5,0.0085194915216860734,34.200000000000003,39.399999999999999,5.1999999999999957,-9.1103393000267161,2.6999999999999975
Variant I,Base (80/20),DP,Base (80/20),Base (80/20),99,99,False,5,0.0086740647266965176,100,100,0,-1.6000000000000014,0
Variant I,Erdős–Rényi,Baseline,Erdős–Rényi,Erdős–Rényi,2026,2026,True,5,0.0084076742898235857,34,37.799999999999997,3.7999999999999972,5.3314659197012171,3.7500000000000036
Variant I,Erdős–Rényi,Baseline,Erdős–Rényi,Erdős–Rényi,2026,2026,False,5,0.0080999521077061987,100,100,0,4.3999999999999932,0
Variant I,Erdős–Rényi,LCF-original,Erdős–Rényi,Erdős–Rényi,2026,2026,True,5,0.0059553380938424105,32.800000000000004,17.599999999999998,15.200000000000006,25.63747228381375,19.500000000000004
Variant I,Erdős–Rényi,LCF-original,Erdős–Rényi,Erdős–Rényi,2026,2026,False,5,0.0057883197883686899,100,100,0,16.199999999999999,0
Variant I,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,2026,2026,True,5,0.0043293698361508426,36,19.600000000000001,16.399999999999999,19.818594104308396,18.5
Variant I,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,2026,2026,False,5,0.0044017645809456551,100,100,0,17.600000000000005,0
Variant I,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,2026,2026,True,5,0.0082928245703023373,35.199999999999996,36.199999999999996,1,8.0236062280261251,2.0999999999999996
Variant I,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,2026,2026,False,5,0.007957785668280537,100,100,0,5.9999999999999947,0
Variant I,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,2026,2026,True,5,0.0084252454193817217,34,37.799999999999997,3.7999999999999972,5.3314659197012171,3.7500000000000036
Variant I,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,2026,2026,False,5,0.0081032705034426167,100,100,0,4.3999999999999932,0
Variant I,Erdős–Rényi,Baseline,Erdős–Rényi,Erdős–Rényi,7,7,True,5,0.0090295031953336879,37,37.799999999999997,0.79999999999999716,0.76362076362076481,2.6500000000000021
Variant I,Erdős–Rényi,Baseline,Erdős–Rényi,Erdős–Rényi,7,7,False,5,0.0095924456565512628,100,100,0,0.60000000000000053,0
Variant I,Erdős–Rényi,LCF-original,Erdős–Rényi,Erdős–Rényi,7,7,True,5,0.006759352092739257,36.399999999999999,16.800000000000001,19.599999999999998,12.545787545787546,17.399999999999999
Variant I,Erdős–Rényi,LCF-original,Erdős–Rényi,Erdős–Rényi,7,7,False,5,0.0070014829163743686,100,100,0,10.999999999999998,0
Variant I,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,7,7,True,5,0.0049036645254888489,37.600000000000001,18.800000000000001,18.800000000000001,11.17021276595745,17.349999999999998
Variant I,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,7,7,False,5,0.005038888157840371,100,100,0,11.399999999999999,0
Variant I,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,7,7,True,5,0.0089041393965255677,38.200000000000003,36.600000000000001,1.6000000000000014,2.7637112694189336,2.3500000000000014
Variant I,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,7,7,False,5,0.0094961449677709586,100,100,0,1.6000000000000014,0
Variant I,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,7,7,True,5,0.0090553565441862105,37,37.799999999999997,0.79999999999999716,0.76362076362076481,2.6500000000000021
Variant I,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,7,7,False,5,0.0096318633512489926,100,100,0,0.60000000000000053,0
Variant I,Erdős–Rényi,Baseline,Erdős–Rényi,Erdős–Rényi,13,13,True,5,0.0070664764283019377,33.600000000000001,36.199999999999996,2.5999999999999943,5.4262036306235277,3.3999999999999968
Variant I,Erdős–Rényi,Baseline,Erdős–Rényi,Erdős–Rényi,13,13,False,5,0.0070573513859059078,100,100,0,0,0
Variant I,Erdős–Rényi,LCF-original,Erdős–Rényi,Erdős–Rényi,13,13,True,5,0.0050040398500026395,30.399999999999999,15,15.399999999999999,19.140350877192986,13.550000000000001
Variant I,Erdős–Rényi,LCF-original,Erdős–Rényi,Erdős–Rényi,13,13,False,5,0.0055153656280551022,100,100,0,12.4,0
Variant I,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,13,13,True,5,0.0035269505568460424,31,18,13,13.584229390681003,11.199999999999992
Variant I,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,13,13,False,5,0.003825017414631926,100,100,0,9.9999999999999982,0
Variant I,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,13,13,True,5,0.0068907131885556083,33.600000000000001,35,1.3999999999999986,8.4047619047619158,2.5500000000000007
Variant I,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,13,13,False,5,0.0069520973852215118,100,100,0,1.4000000000000012,0
Variant I,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,13,13,True,5,0.0070856702201494981,33.600000000000001,36.199999999999996,2.5999999999999943,5.4262036306235277,3.3999999999999968
Variant I,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,13,13,False,5,0.0070962537475384169,100,100,0,0,0
Variant I,Erdős–Rényi,Baseline,Erdős–Rényi,Erdős–Rényi,42,42,True,5,0.0087156551602729504,37.200000000000003,35.600000000000001,1.6000000000000014,2.0599250936329527,1.3000000000000007
Variant I,Erdős–Rényi,Baseline,Erdős–Rényi,Erdős–Rényi,42,42,False,5,0.0076823808825802198,100,100,0,0,0
Variant I,Erdős–Rényi,LCF-original,Erdős–Rényi,Erdős–Rényi,42,42,True,5,0.0058899202941659068,32.800000000000004,17.599999999999998,15.200000000000006,2.3281596452328079,18.100000000000009
Variant I,Erdős–Rényi,LCF-original,Erdős–Rényi,Erdős–Rényi,42,42,False,5,0.0055268629519419354,100,100,0,10.999999999999998,0
Variant I,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,42,42,True,5,0.0045132483101015808,35,19.600000000000001,15.399999999999999,3.2244897959183616,16.5
Variant I,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,42,42,False,5,0.0041318280191465773,100,100,0,9.1999999999999975,0
Variant I,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,42,42,True,5,0.0086668635512768821,38.200000000000003,35.600000000000001,2.6000000000000014,0.27648685216776769,1.9000000000000004
Variant I,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,42,42,False,5,0.0075571646322001307,100,100,0,0.40000000000000036,0
Variant I,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,42,42,True,5,0.0087355191827480638,37.200000000000003,35.600000000000001,1.6000000000000014,1.4981273408239626,1.3000000000000007
Variant I,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,42,42,False,5,0.0077065666665332433,100,100,0,-0.20000000000000018,0
Variant I,Erdős–Rényi,Baseline,Erdős–Rényi,Erdős–Rényi,99,99,True,5,0.0087479971511085219,33,41,8,-7.4501108647450076,3.4000000000000004
Variant I,Erdős–Rényi,Baseline,Erdős–Rényi,Erdős–Rényi,99,99,False,5,0.0087513983785061367,100,100,0,-1.8000000000000016,0
Variant I,Erdős–Rényi,LCF-original,Erdős–Rényi,Erdős–Rényi,99,99,True,5,0.0055708709600020834,31.800000000000001,16.600000000000001,15.199999999999999,13.965295142835494,18.849999999999998
Variant I,Erdős–Rényi,LCF-original,Erdős–Rényi,Erdős–Rényi,99,99,False,5,0.006175163316246346,100,100,0,12.800000000000001,0
Variant I,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,99,99,True,5,0.0044425386320520177,34,20.399999999999999,13.600000000000001,9.4117647058823533,17.099999999999998
Variant I,Erdős–Rényi,LCF-active,Erdős–Rényi,Erdős–Rényi,99,99,False,5,0.0048459005252272647,100,100,0,9.9999999999999982,0
Variant I,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,99,99,True,5,0.0084968240854725874,34.200000000000003,39.399999999999999,5.1999999999999957,-3.7700002968504176,2.6500000000000004
Variant I,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,99,99,False,5,0.0086211281264351181,100,100,0,0,0
Variant I,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,99,99,True,5,0.0087761361612591626,33.399999999999999,41,7.6000000000000014,-6.9928435811304146,3.1000000000000014
Variant I,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,99,99,False,5,0.0087643810614668194,100,100,0,-1.8000000000000016,0
Variant I,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,2026,2026,True,5,0.0092355684462435139,35.799999999999997,34,1.7999999999999972,5.2152481104173471,2.5500000000000025
Variant I,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,2026,2026,False,5,0.0086186689750641365,100,100,0,4.2000000000000037,0
Variant I,Watts–Strogatz,LCF-original,Watts–Strogatz,Watts–Strogatz,2026,2026,True,5,0.0062653612125015412,33,17,16,21.853832442067734,18.649999999999999
Variant I,Watts–Strogatz,LCF-original,Watts–Strogatz,Watts–Strogatz,2026,2026,False,5,0.0058249665764326108,100,100,0,15.999999999999998,0
Variant I,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,2026,2026,True,5,0.0047539307326585067,35.799999999999997,17,18.799999999999997,17.246138678935257,20.199999999999996
Variant I,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,2026,2026,False,5,0.0045097294880881433,100,100,0,17.200000000000003,0
Variant I,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,2026,2026,True,5,0.0089434222592432722,37.600000000000001,33,4.6000000000000014,5.6608639587362948,5.1500000000000021
Variant I,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,2026,2026,False,5,0.0084226358519533528,100,100,0,5.7999999999999936,0
Variant I,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,2026,2026,True,5,0.0092342829415791305,35.799999999999997,34,1.7999999999999972,5.2152481104173471,2.5500000000000025
Variant I,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,2026,2026,False,5,0.0086141450897821992,100,100,0,4.2000000000000037,0
Variant I,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,7,7,True,5,0.010158349437786152,37.200000000000003,35.600000000000001,1.6000000000000014,5.5032016431074027,1.4000000000000004
Variant I,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,7,7,False,5,0.010329679417733661,100,100,0,0.60000000000000053,0
Variant I,Watts–Strogatz,LCF-original,Watts–Strogatz,Watts–Strogatz,7,7,True,5,0.0070910248313634794,35,17.399999999999999,17.600000000000001,15.185550082101813,16.949999999999996
Variant I,Watts–Strogatz,LCF-original,Watts–Strogatz,Watts–Strogatz,7,7,False,5,0.007047643080107191,100,100,0,10.599999999999998,0
Variant I,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,7,7,True,5,0.0053512402394876313,37.399999999999999,18.199999999999999,19.199999999999999,8.3034612446377114,18.249999999999996
Variant I,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,7,7,False,5,0.0054304460528126208,100,100,0,11.399999999999999,0
Variant I,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,7,7,True,5,0.0098774594531203519,38.800000000000004,33.399999999999999,5.4000000000000057,6.8646212729180807,2.2000000000000028
Variant I,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,7,7,False,5,0.010143399135952746,100,100,0,1.8000000000000016,0
Variant I,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,7,7,True,5,0.010153301383894031,37.200000000000003,35.600000000000001,1.6000000000000014,5.5032016431074027,1.4000000000000004
Variant I,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,7,7,False,5,0.010327779262557679,100,100,0,0.60000000000000053,0
Variant I,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,13,13,True,5,0.0074602255647554516,32.399999999999999,34.799999999999997,2.3999999999999986,-4.8957002979991504,2.3000000000000007
Variant I,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,13,13,False,5,0.0076125230947114986,100,100,0,-0.20000000000000018,0
Variant I,Watts–Strogatz,LCF-original,Watts–Strogatz,Watts–Strogatz,13,13,True,5,0.0050055479200198372,29.799999999999997,15.6,14.199999999999998,11.194286697642397,12.4
Variant I,Watts–Strogatz,LCF-original,Watts–Strogatz,Watts–Strogatz,13,13,False,5,0.0055707360215090374,100,100,0,12.199999999999999,0
Variant I,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,13,13,True,5,0.0038044935543192215,31.199999999999999,17.199999999999999,14,10.614192009540858,11.649999999999999
Variant I,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,13,13,False,5,0.0041337404693037039,100,100,0,9.9999999999999982,0
Variant I,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,13,13,True,5,0.0069877537355644836,33.399999999999999,32,1.3999999999999986,-0.90194610778443485,1.0499999999999989
Variant I,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,13,13,False,5,0.0074315141613460201,100,100,0,1.4000000000000012,0
Variant I,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,13,13,True,5,0.0074588122430143677,32.399999999999999,34.799999999999997,2.3999999999999986,-4.8957002979991504,2.3000000000000007
Variant I,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,13,13,False,5,0.007610068423640981,100,100,0,-0.20000000000000018,0
Variant I,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,42,42,True,5,0.008823251283130662,35.199999999999996,37.799999999999997,2.6000000000000014,-2.4230399230399269,4.2999999999999989
Variant I,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,42,42,False,5,0.0081845190190180661,100,100,0,-0.20000000000000018,0
Variant I,Watts–Strogatz,LCF-original,Watts–Strogatz,Watts–Strogatz,42,42,True,5,0.0056272531286695182,31.600000000000001,17.399999999999999,14.200000000000003,4.4376545904263098,15.400000000000002
Variant I,Watts–Strogatz,LCF-original,Watts–Strogatz,Watts–Strogatz,42,42,False,5,0.0055637036420970176,100,100,0,10.799999999999999,0
Variant I,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,42,42,True,5,0.0043348054588223661,32.200000000000003,20.399999999999999,11.800000000000004,-0.17659237608086409,12
Variant I,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,42,42,False,5,0.004341025775838725,100,100,0,9.1999999999999975,0
Variant I,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,42,42,True,5,0.0085171575025924096,37.600000000000001,36,1.6000000000000014,-2.3049645390070927,2.2499999999999982
Variant I,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,42,42,False,5,0.0080153462168537359,100,100,0,0.40000000000000036,0
Variant I,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,42,42,True,5,0.0088260246171294465,35.199999999999996,37.799999999999997,2.6000000000000014,-2.4230399230399269,4.2999999999999989
Variant I,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,42,42,False,5,0.0081896105592441648,100,100,0,-0.20000000000000018,0
Variant I,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,99,99,True,5,0.0091873062561935726,34,38.800000000000004,4.8000000000000043,-10.254699818071556,1.8499999999999961
Variant I,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,99,99,False,5,0.0092892773509746229,100,100,0,-2.0000000000000018,0
Variant I,Watts–Strogatz,LCF-original,Watts–Strogatz,Watts–Strogatz,99,99,True,5,0.0058633689327943772,31.800000000000001,15.6,16.200000000000003,5.2733430091920663,20.25
Variant I,Watts–Strogatz,LCF-original,Watts–Strogatz,Watts–Strogatz,99,99,False,5,0.0062784022301035636,100,100,0,12.800000000000001,0
Variant I,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,99,99,True,5,0.0048052230155465336,33.399999999999999,19,14.399999999999999,5.1433974156949169,18.350000000000001
Variant I,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,99,99,False,5,0.0048937146346732519,100,100,0,9.9999999999999982,0
Variant I,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,99,99,True,5,0.008789157779677037,34.599999999999994,37.200000000000003,2.6000000000000085,-7.961961588663069,1.7500000000000018
Variant I,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,99,99,False,5,0.0091096627110444084,100,100,0,0,0
Variant I,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,99,99,True,5,0.0091856581763298806,34,38.800000000000004,4.8000000000000043,-10.254699818071556,1.8499999999999961
Variant I,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,99,99,False,5,0.0092877066208646442,100,100,0,-2.0000000000000018,0
Variant II,Base (80/20),Baseline,Base (80/20),Base (80/20),2026,2026,True,5,0.0055652672102889378,43.200000000000003,31.800000000000001,11.400000000000002,3.6076170510132788,11.400000000000002
Variant II,Base (80/20),Baseline,Base (80/20),Base (80/20),2026,2026,False,5,0.0052533541448256393,100,100,0,4.9999999999999929,0
Variant II,Base (80/20),LCF-original,Base (80/20),Base (80/20),2026,2026,True,5,0.0052930043206166344,39.600000000000001,15.6,24,14.957264957264959,26.299999999999997
Variant II,Base (80/20),LCF-original,Base (80/20),Base (80/20),2026,2026,False,5,0.0049832980765336377,100,100,0,15.000000000000002,0
Variant II,Base (80/20),LCF-active,Base (80/20),Base (80/20),2026,2026,True,5,0.0043707791922260597,42,15.4,26.600000000000001,15.757575757575754,27.900000000000002
Variant II,Base (80/20),LCF-active,Base (80/20),Base (80/20),2026,2026,False,5,0.004180906537297524,100,100,0,15.800000000000002,0
Variant II,Base (80/20),EO,Base (80/20),Base (80/20),2026,2026,True,5,0.0050508730096727739,37.799999999999997,36,1.7999999999999972,-1.5608465608465627,3.4500000000000011
Variant II,Base (80/20),EO,Base (80/20),Base (80/20),2026,2026,False,5,0.0049331605493532216,100,100,0,1.0000000000000009,0
Variant II,Base (80/20),DP,Base (80/20),Base (80/20),2026,2026,True,5,0.0053403252721970773,39.399999999999999,33.600000000000001,5.7999999999999972,1.196519216823777,7.0999999999999996
Variant II,Base (80/20),DP,Base (80/20),Base (80/20),2026,2026,False,5,0.0051289977159393318,100,100,0,2.9999999999999916,0
Variant II,Base (80/20),Baseline,Base (80/20),Base (80/20),7,7,True,5,0.0045805723410040633,46,34,12,10.179028132992329,11.500000000000002
Variant II,Base (80/20),Baseline,Base (80/20),Base (80/20),7,7,False,5,0.0042997664120033585,100,100,0,5.4000000000000048,0
Variant II,Base (80/20),LCF-original,Base (80/20),Base (80/20),7,7,True,5,0.0035326904535841752,43,17,26,12.010943912448703,24
Variant II,Base (80/20),LCF-original,Base (80/20),Base (80/20),7,7,False,5,0.0038295996399206889,100,100,0,16.799999999999997,0
Variant II,Base (80/20),LCF-active,Base (80/20),Base (80/20),7,7,True,5,0.0031871075262097648,44.800000000000004,16.800000000000001,28.000000000000004,13.392857142857139,25.549999999999997
Variant II,Base (80/20),LCF-active,Base (80/20),Base (80/20),7,7,False,5,0.003351028436338499,100,100,0,17.800000000000001,0
Variant II,Base (80/20),EO,Base (80/20),Base (80/20),7,7,True,5,0.0042113232022050751,40.200000000000003,37.200000000000003,3,3.9640507141710746,3.1999999999999993
Variant II,Base (80/20),EO,Base (80/20),Base (80/20),7,7,False,5,0.0040640167038702435,100,100,0,1.8000000000000016,0
Variant II,Base (80/20),DP,Base (80/20),Base (80/20),7,7,True,5,0.0043937193531476959,43.399999999999999,35.399999999999999,8,8.167356609128074,7.2500000000000036
Variant II,Base (80/20),DP,Base (80/20),Base (80/20),7,7,False,5,0.0042254329699178417,100,100,0,4.0000000000000036,0
Variant II,Base (80/20),Baseline,Base (80/20),Base (80/20),13,13,True,5,0.0033793709151419549,42.799999999999997,28.199999999999996,14.600000000000001,13.33929873400942,13.15
Variant II,Base (80/20),Baseline,Base (80/20),Base (80/20),13,13,False,5,0.0034533511173405751,100,100,0,10.799999999999999,0
Variant II,Base (80/20),LCF-original,Base (80/20),Base (80/20),13,13,True,5,0.0022473436110228562,35.799999999999997,15.6,20.199999999999996,23.220169030224902,22.299999999999994
Variant II,Base (80/20),LCF-original,Base (80/20),Base (80/20),13,13,False,5,0.0030591536944956088,100,100,0,19.600000000000005,0
Variant II,Base (80/20),LCF-active,Base (80/20),Base (80/20),13,13,True,5,0.0019891789639611135,40.200000000000003,16.199999999999999,24.000000000000004,23.198820711258527,25.200000000000003
Variant II,Base (80/20),LCF-active,Base (80/20),Base (80/20),13,13,False,5,0.0027042950381410691,100,100,0,20.400000000000006,0
Variant II,Base (80/20),EO,Base (80/20),Base (80/20),13,13,True,5,0.0028627537006761239,37.200000000000003,34.200000000000003,3,7.5551782682512725,3.1499999999999968
Variant II,Base (80/20),EO,Base (80/20),Base (80/20),13,13,False,5,0.003277607504788782,100,100,0,5.3999999999999932,0
Variant II,Base (80/20),DP,Base (80/20),Base (80/20),13,13,True,5,0.0030963470139028226,39.600000000000001,32,7.6000000000000014,10.44191919191919,6.7999999999999989
Variant II,Base (80/20),DP,Base (80/20),Base (80/20),13,13,False,5,0.0034005076909455756,100,100,0,7.1999999999999957,0
Variant II,Base (80/20),Baseline,Base (80/20),Base (80/20),42,42,True,5,0.0034460742456011717,45.399999999999999,32.200000000000003,13.199999999999996,2.7033682655211111,9.5000000000000036
Variant II,Base (80/20),Baseline,Base (80/20),Base (80/20),42,42,False,5,0.0037209333849284043,100,100,0,1.0000000000000009,0
Variant II,Base (80/20),LCF-original,Base (80/20),Base (80/20),42,42,True,5,0.0034566227284127393,39.600000000000001,17.800000000000001,21.800000000000001,10.208829871751224,19.649999999999999
Variant II,Base (80/20),LCF-original,Base (80/20),Base (80/20),42,42,False,5,0.0037061488345450089,100,100,0,9.9999999999999982,0
Variant II,Base (80/20),LCF-active,Base (80/20),Base (80/20),42,42,True,5,0.0028693376348128963,40.400000000000006,18.600000000000001,21.800000000000004,10.507824976045999,19.549999999999997
Variant II,Base (80/20),LCF-active,Base (80/20),Base (80/20),42,42,False,5,0.0030906760907543074,100,100,0,11.399999999999999,0
Variant II,Base (80/20),EO,Base (80/20),Base (80/20),42,42,True,5,0.0033293702216347087,36.799999999999997,37.600000000000001,0.80000000000000426,-1.2257169287696601,1.9499999999999993
Variant II,Base (80/20),EO,Base (80/20),Base (80/20),42,42,False,5,0.0035151418776634413,100,100,0,-3.0000000000000027,0
Variant II,Base (80/20),DP,Base (80/20),Base (80/20),42,42,True,5,0.0033957287915016288,38.600000000000001,35.199999999999996,3.4000000000000057,-0.30617051342439749,2.2000000000000028
Variant II,Base (80/20),DP,Base (80/20),Base (80/20),42,42,False,5,0.0036312662285277186,100,100,0,-2.0000000000000018,0
Variant II,Base (80/20),Baseline,Base (80/20),Base (80/20),99,99,True,5,0.0053517415886706887,43,33.800000000000004,9.1999999999999957,12.456309343608085,7.1500000000000021
Variant II,Base (80/20),Baseline,Base (80/20),Base (80/20),99,99,False,5,0.0051803466643757234,100,100,0,5.7999999999999936,0
Variant II,Base (80/20),LCF-original,Base (80/20),Base (80/20),99,99,True,5,0.0047183267220002323,41,16.400000000000002,24.599999999999998,26.585365853658537,24
