dataset,network,model,training_network,evaluation_network,seed,graph_seed,opt_out,step,unfairness,retention_s0,retention_s1,retention_disparity,approval_rate_difference
Base,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,99,99,True,2,0.005441049868662784,76,79.200000000000003,3.2000000000000028,-0.17278043593833559
Base,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,99,99,True,3,0.0057603036387839923,57.999999999999993,59.799999999999997,1.8000000000000043,9.4026063891131333
Base,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,99,99,True,4,0.0052157387170753688,46.400000000000006,44.800000000000004,1.6000000000000014,3.0480295566502447
Base,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,99,99,True,5,0.0053272275689825177,36.199999999999996,33.200000000000003,2.9999999999999929,7.664913798841777
Base,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,99,99,False,1,0.0062205350479677124,100,100,0,-5.0000000000000044
Base,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,99,99,False,2,0.005441049868662784,100,100,0,-0.80000000000000071
Base,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,99,99,False,3,0.0055171461176941605,100,100,0,9.5999999999999979
Base,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,99,99,False,4,0.0047627817441509013,100,100,0,1.6000000000000014
Base,Erdős–Rényi,EO,Erdős–Rényi,Erdős–Rényi,99,99,False,5,0.0049246165269459796,100,100,0,1.8000000000000016
Base,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,99,99,True,1,0.006272661029969262,100,100,0,-1.8000000000000016
Base,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,99,99,True,2,0.0054752809693744409,78.200000000000003,77.600000000000009,0.59999999999999432,2.0651514752023536
Base,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,99,99,True,3,0.005807245535915051,61,58.599999999999994,2.4000000000000057,12.525037766463376
Base,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,99,99,True,4,0.0052259781040431275,49.200000000000003,42.799999999999997,6.4000000000000057,4.8210622293138883
Base,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,99,99,True,5,0.0052370594238664303,38.800000000000004,31.600000000000001,7.2000000000000028,10.609421897429206
Base,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,99,99,False,1,0.006272661029969262,100,100,0,-1.8000000000000016
Base,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,99,99,False,2,0.0054752809693744409,100,100,0,2.0000000000000018
Base,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,99,99,False,3,0.0055454393508107547,100,100,0,11.6
Base,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,99,99,False,4,0.0047929009502001296,100,100,0,3.0000000000000027
Base,Erdős–Rényi,DP,Erdős–Rényi,Erdős–Rényi,99,99,False,5,0.0049462184385776764,100,100,0,3.8000000000000034
Base,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,2026,2026,True,1,0.0062180204695946317,100,100,0,7.6000000000000068
Base,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,2026,2026,True,2,0.0063144547302028675,84.200000000000003,73.200000000000003,11,5.4722687330451825
Base,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,2026,2026,True,3,0.0061062484951351914,65.200000000000003,54,11.200000000000003,3.1561008861622386
Base,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,2026,2026,True,4,0.0061095841184283239,52.200000000000003,42.600000000000001,9.6000000000000014,-4.6732502293454159
Base,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,2026,2026,True,5,0.0062237110138053664,38.200000000000003,33.200000000000003,5,3.2391345486658674
Base,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,2026,2026,False,1,0.0062180204695946317,100,100,0,7.6000000000000068
Base,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,2026,2026,False,2,0.0063144547302028675,100,100,0,4.6000000000000041
Base,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,2026,2026,False,3,0.0057802921199461288,100,100,0,4.4000000000000039
Base,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,2026,2026,False,4,0.0061351445849348041,100,100,0,-5.0000000000000044
Base,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,2026,2026,False,5,0.0068830129099756165,100,100,0,4.0000000000000036
Base,Watts–Strogatz,LCF-original,Watts–Strogatz,Watts–Strogatz,2026,2026,True,1,0.0043342113494873047,100,100,0,17.800000000000001
Base,Watts–Strogatz,LCF-original,Watts–Strogatz,Watts–Strogatz,2026,2026,True,2,0.0043427528420152406,80.600000000000009,56.999999999999993,23.600000000000016,16.129902921074397
Base,Watts–Strogatz,LCF-original,Watts–Strogatz,Watts–Strogatz,2026,2026,True,3,0.0042101186642182764,60.199999999999996,33.200000000000003,26.999999999999993,13.122923588039869
Base,Watts–Strogatz,LCF-original,Watts–Strogatz,Watts–Strogatz,2026,2026,True,4,0.0041625498189225008,46.200000000000003,21.800000000000001,24.400000000000002,9.2616863259065099
Base,Watts–Strogatz,LCF-original,Watts–Strogatz,Watts–Strogatz,2026,2026,True,5,0.0041341126445305632,36,12.6,23.399999999999999,17.777777777777782
Base,Watts–Strogatz,LCF-original,Watts–Strogatz,Watts–Strogatz,2026,2026,False,1,0.0043342113494873047,100,100,0,17.800000000000001
Base,Watts–Strogatz,LCF-original,Watts–Strogatz,Watts–Strogatz,2026,2026,False,2,0.0043427528420152406,100,100,0,13.4
Base,Watts–Strogatz,LCF-original,Watts–Strogatz,Watts–Strogatz,2026,2026,False,3,0.0041122894312177749,100,100,0,10.999999999999998
Base,Watts–Strogatz,LCF-original,Watts–Strogatz,Watts–Strogatz,2026,2026,False,4,0.0043572423381248448,100,100,0,2.0000000000000018
Base,Watts–Strogatz,LCF-original,Watts–Strogatz,Watts–Strogatz,2026,2026,False,5,0.0049129038598142438,100,100,0,13.4
Base,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,2026,2026,True,1,0.0040640830993652344,100,100,0,18.399999999999999
Base,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,2026,2026,True,2,0.0040709934394232983,82.199999999999989,58.199999999999996,23.999999999999993,16.223944615847692
Base,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,2026,2026,True,3,0.0039783399379398343,62.799999999999997,36.199999999999996,26.600000000000001,13.268466059049155
Base,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,2026,2026,True,4,0.0038387953237377648,49,23.799999999999997,25.200000000000003,11.812725090036015
Base,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,2026,2026,True,5,0.0037747200908467837,38.800000000000004,13.800000000000001,25.000000000000004,21.985656656207979
Base,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,2026,2026,False,1,0.0040640830993652344,100,100,0,18.399999999999999
Base,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,2026,2026,False,2,0.0040709934394232983,100,100,0,13.800000000000001
Base,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,2026,2026,False,3,0.0038246670345343237,100,100,0,11.6
Base,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,2026,2026,False,4,0.0039286391519062214,100,100,0,4.5999999999999925
Base,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,2026,2026,False,5,0.004459256135989853,100,100,0,15.000000000000002
Base,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,2026,2026,True,1,0.0061574373806995153,100,100,0,5.600000000000005
Base,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,2026,2026,True,2,0.0062424036958259599,83.200000000000003,74.200000000000003,9,3.5429193448061391
Base,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,2026,2026,True,3,0.005990096111033627,63.600000000000001,56.200000000000003,7.3999999999999986,3.4703104366704651
Base,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,2026,2026,True,4,0.0059971513822100198,50.600000000000001,43,7.6000000000000014,-8.5246805772589358
Base,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,2026,2026,True,5,0.0060855603791353241,36.199999999999996,34.399999999999999,1.7999999999999972,4.6126172427084722
Base,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,2026,2026,False,1,0.0061574373806995153,100,100,0,5.600000000000005
Base,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,2026,2026,False,2,0.0062424036958259599,100,100,0,2.4000000000000021
Base,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,2026,2026,False,3,0.0057032521560668181,100,100,0,1.8000000000000016
Base,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,2026,2026,False,4,0.0060442674179411737,100,100,0,-8.0000000000000071
Base,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,2026,2026,False,5,0.0067552246063333765,100,100,0,1.2000000000000011
Base,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,2026,2026,True,1,0.0062177432011758516,100,100,0,7.6000000000000068
Base,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,2026,2026,True,2,0.0063161224084712364,84.200000000000003,73.200000000000003,11,5.4722687330451825
Base,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,2026,2026,True,3,0.0061095090707831146,65.200000000000003,54,11.200000000000003,3.526471256532604
Base,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,2026,2026,True,4,0.006112210386607364,52.200000000000003,42.399999999999999,9.8000000000000043,-4.9699992770910084
Base,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,2026,2026,True,5,0.0062305779266661476,38.200000000000003,33.200000000000003,5,3.2391345486658674
Base,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,2026,2026,False,1,0.0062177432011758516,100,100,0,7.6000000000000068
Base,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,2026,2026,False,2,0.0063161224084712364,100,100,0,4.6000000000000041
Base,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,2026,2026,False,3,0.0057831220267138272,100,100,0,4.6000000000000041
Base,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,2026,2026,False,4,0.0061348703734757093,100,100,0,-5.0000000000000044
Base,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,2026,2026,False,5,0.0068821586268936752,100,100,0,4.0000000000000036
Base,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,7,7,True,1,0.0062180204695946317,100,100,0,4.5999999999999925
Base,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,7,7,True,2,0.0067245364002390673,83,77.400000000000006,5.5999999999999943,7.0221973163973717
Base,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,7,7,True,3,0.0057863409423843937,65.200000000000003,57.599999999999994,7.6000000000000085,3.7811008861622364
Base,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,7,7,True,4,0.0060117824652656804,52.400000000000006,43,9.4000000000000057,-1.8764423930410001
Base,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,7,7,True,5,0.006054218241779652,42.799999999999997,35.199999999999996,7.6000000000000014,10.407816482582843
Base,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,7,7,False,1,0.0062180204695946317,100,100,0,4.5999999999999925
Base,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,7,7,False,2,0.0067245364002390673,100,100,0,5.600000000000005
Base,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,7,7,False,3,0.0055081960592096024,100,100,0,3.8000000000000034
Base,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,7,7,False,4,0.0058300609240480306,100,100,0,1.2000000000000011
Base,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,7,7,False,5,0.0059788295243203837,100,100,0,5.4000000000000048
Base,Watts–Strogatz,LCF-original,Watts–Strogatz,Watts–Strogatz,7,7,True,1,0.0043342113494873047,100,100,0,12.800000000000001
Base,Watts–Strogatz,LCF-original,Watts–Strogatz,Watts–Strogatz,7,7,True,2,0.0046330413495143663,82,63.399999999999999,18.600000000000001,13.097637916442256
Base,Watts–Strogatz,LCF-original,Watts–Strogatz,Watts–Strogatz,7,7,True,3,0.004028052301717322,61.199999999999996,38.800000000000004,22.399999999999991,6.0070076140421813
Base,Watts–Strogatz,LCF-original,Watts–Strogatz,Watts–Strogatz,7,7,True,4,0.0041273748515554542,45.399999999999999,25.800000000000001,19.599999999999998,10.193627702079711
Base,Watts–Strogatz,LCF-original,Watts–Strogatz,Watts–Strogatz,7,7,True,5,0.0041858151630888019,35.799999999999997,17.599999999999998,18.199999999999999,18.346876587100049
Base,Watts–Strogatz,LCF-original,Watts–Strogatz,Watts–Strogatz,7,7,False,1,0.0043342113494873047,100,100,0,12.800000000000001
Base,Watts–Strogatz,LCF-original,Watts–Strogatz,Watts–Strogatz,7,7,False,2,0.0046330413495143663,100,100,0,12.6
Base,Watts–Strogatz,LCF-original,Watts–Strogatz,Watts–Strogatz,7,7,False,3,0.0039536033967461082,100,100,0,10.399999999999999
Base,Watts–Strogatz,LCF-original,Watts–Strogatz,Watts–Strogatz,7,7,False,4,0.0041949961214473586,100,100,0,14.199999999999996
Base,Watts–Strogatz,LCF-original,Watts–Strogatz,Watts–Strogatz,7,7,False,5,0.0041795902821873954,100,100,0,15.999999999999998
Base,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,7,7,True,1,0.0040640830993652344,100,100,0,13.600000000000001
Base,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,7,7,True,2,0.0042981772787605843,83.399999999999991,64.400000000000006,18.999999999999986,14.241029536619148
Base,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,7,7,True,3,0.0037214782675448754,63.800000000000004,39.800000000000004,24,9.2405601676092015
Base,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,7,7,True,4,0.0038354179543457212,48.600000000000001,26.600000000000001,22,11.692812277607601
Base,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,7,7,True,5,0.0039049715907107929,38.800000000000004,18.199999999999999,20.600000000000005,19.78588421887391
Base,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,7,7,False,1,0.0040640830993652344,100,100,0,13.600000000000001
Base,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,7,7,False,2,0.0042981772787605843,100,100,0,13.4
Base,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,7,7,False,3,0.0035799887681536857,100,100,0,11.6
Base,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,7,7,False,4,0.0038185140358448777,100,100,0,14.400000000000002
Base,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,7,7,False,5,0.0038606003551513446,100,100,0,17
Base,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,7,7,True,1,0.0061574373806995153,100,100,0,1.4000000000000012
Base,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,7,7,True,2,0.0066329721802923514,81.399999999999991,78,3.3999999999999915,5.0570150570150574
Base,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,7,7,True,3,0.0057188308523193898,63.399999999999999,59,4.3999999999999986,0.12083622948190209
Base,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,7,7,True,4,0.0059827363958138147,49.799999999999997,45.399999999999999,4.3999999999999986,-2.3795623020717249
Base,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,7,7,True,5,0.0062054981984870361,41.199999999999996,37.399999999999999,3.7999999999999972,5.9368672446913457
Base,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,7,7,False,1,0.0061574373806995153,100,100,0,1.4000000000000012
Base,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,7,7,False,2,0.0066329721802923514,100,100,0,3.6000000000000032
Base,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,7,7,False,3,0.0054185522925426222,100,100,0,1.4000000000000012
Base,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,7,7,False,4,0.0057184517379510469,100,100,0,-0.40000000000000036
Base,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,7,7,False,5,0.0058689604980265431,100,100,0,2.8000000000000025
Base,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,7,7,True,1,0.0062177432011758516,100,100,0,4.5999999999999925
Base,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,7,7,True,2,0.0067198700318930049,83,77.400000000000006,5.5999999999999943,7.0221973163973717
Base,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,7,7,True,3,0.0057802627245678861,65.200000000000003,57.599999999999994,7.6000000000000085,3.7811008861622364
Base,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,7,7,True,4,0.0060050848231280041,52.400000000000006,43,9.4000000000000057,-1.8764423930410001
Base,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,7,7,True,5,0.0060493608561251744,42.799999999999997,35.199999999999996,7.6000000000000014,10.407816482582843
Base,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,7,7,False,1,0.0062177432011758516,100,100,0,4.5999999999999925
Base,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,7,7,False,2,0.0067198700318930049,100,100,0,5.600000000000005
Base,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,7,7,False,3,0.005502211532700807,100,100,0,3.8000000000000034
Base,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,7,7,False,4,0.0058219146289628654,100,100,0,1.2000000000000011
Base,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,7,7,False,5,0.0059720831887839498,100,100,0,5.600000000000005
Base,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,13,13,True,1,0.0062180204695946317,100,100,0,7.5999999999999961
Base,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,13,13,True,2,0.0062107009171830097,84,71,13,9.5472837022132833
Base,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,13,13,True,3,0.0070139938520979994,66.799999999999997,47.399999999999999,19.399999999999999,0.86283129942645864
Base,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,13,13,True,4,0.0060066693999474285,50.600000000000001,34,16.600000000000001,6.6147407579632667
Base,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,13,13,True,5,0.0064285787319486865,39.399999999999999,25.199999999999999,14.199999999999999,9.00410925791636
Base,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,13,13,False,1,0.0062180204695946317,100,100,0,7.5999999999999961
Base,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,13,13,False,2,0.0062107009171830097,100,100,0,9.2000000000000082
Base,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,13,13,False,3,0.0068128062706352965,100,100,0,2.200000000000002
Base,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,13,13,False,4,0.0063504704859111971,100,100,0,6.6000000000000059
Base,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,13,13,False,5,0.0072807795158257305,100,100,0,9.3999999999999968
Base,Watts–Strogatz,LCF-original,Watts–Strogatz,Watts–Strogatz,13,13,True,1,0.0043342113494873047,100,100,0,14.400000000000002
Base,Watts–Strogatz,LCF-original,Watts–Strogatz,Watts–Strogatz,13,13,True,2,0.0045004656552912747,81.399999999999991,59.599999999999994,21.799999999999997,11.25109245914615
Base,Watts–Strogatz,LCF-original,Watts–Strogatz,Watts–Strogatz,13,13,True,3,0.0048166489177652316,59.399999999999999,34.799999999999997,24.600000000000001,8.469755021479159
Base,Watts–Strogatz,LCF-original,Watts–Strogatz,Watts–Strogatz,13,13,True,4,0.0043446963633290148,42,22,20,14.1991341991342
Base,Watts–Strogatz,LCF-original,Watts–Strogatz,Watts–Strogatz,13,13,True,5,0.0045174450227492002,32.399999999999999,14.199999999999999,18.199999999999999,25.473830638149884
Base,Watts–Strogatz,LCF-original,Watts–Strogatz,Watts–Strogatz,13,13,False,1,0.0043342113494873047,100,100,0,14.400000000000002
Base,Watts–Strogatz,LCF-original,Watts–Strogatz,Watts–Strogatz,13,13,False,2,0.0045004656552912747,100,100,0,13.199999999999996
Base,Watts–Strogatz,LCF-original,Watts–Strogatz,Watts–Strogatz,13,13,False,3,0.0046597935612902042,100,100,0,10.199999999999992
Base,Watts–Strogatz,LCF-original,Watts–Strogatz,Watts–Strogatz,13,13,False,4,0.0046019752839617789,100,100,0,13.200000000000001
Base,Watts–Strogatz,LCF-original,Watts–Strogatz,Watts–Strogatz,13,13,False,5,0.0051902930098921551,100,100,0,19.600000000000001
Base,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,13,13,True,1,0.0040640830993652344,100,100,0,16.200000000000003
Base,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,13,13,True,2,0.0040340336350097594,82.799999999999997,59.599999999999994,23.200000000000003,12.318840579710145
Base,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,13,13,True,3,0.0044935294363006584,62.200000000000003,36.799999999999997,25.400000000000006,7.9005312456312096
Base,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,13,13,True,4,0.0038200588865962004,45,24.399999999999999,20.600000000000001,16.083788706739533
Base,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,13,13,True,5,0.0040821750235167098,35.199999999999996,15.4,19.799999999999997,22.727272727272723
Base,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,13,13,False,1,0.0040640830993652344,100,100,0,16.200000000000003
Base,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,13,13,False,2,0.0040340336350097594,100,100,0,14.000000000000002
Base,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,13,13,False,3,0.0043380699661407229,100,100,0,10.199999999999998
Base,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,13,13,False,4,0.0040831849408008436,100,100,0,13.600000000000001
Base,Watts–Strogatz,LCF-active,Watts–Strogatz,Watts–Strogatz,13,13,False,5,0.0046947999728962353,100,100,0,19.200000000000006
Base,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,13,13,True,1,0.0061574373806995153,100,100,0,5.0000000000000044
Base,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,13,13,True,2,0.0061333272823129725,81.599999999999994,72,9.5999999999999943,7.3202614379084929
Base,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,13,13,True,3,0.00701120284153256,64,48.399999999999999,15.600000000000001,-2.2959710743801653
Base,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,13,13,True,4,0.0060201468700324945,47.799999999999997,36.799999999999997,11,4.6957431326177907
Base,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,13,13,True,5,0.0064425890724714163,36.399999999999999,26.200000000000003,10.199999999999996,6.5137152923412494
Base,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,13,13,False,1,0.0061574373806995153,100,100,0,5.0000000000000044
Base,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,13,13,False,2,0.0061333272823129725,100,100,0,7.0000000000000062
Base,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,13,13,False,3,0.0067264925135076536,100,100,0,-0.40000000000000036
Base,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,13,13,False,4,0.0062406561428822727,100,100,0,3.8000000000000034
Base,Watts–Strogatz,EO,Watts–Strogatz,Watts–Strogatz,13,13,False,5,0.0071064417972751537,100,100,0,7.399999999999995
Base,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,13,13,True,1,0.0062177432011758516,100,100,0,7.5999999999999961
Base,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,13,13,True,2,0.0062166570103263652,84,71,13,9.5472837022132833
Base,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,13,13,True,3,0.0070276768212153007,66.799999999999997,47.399999999999999,19.399999999999999,0.86283129942645864
Base,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,13,13,True,4,0.006014481063823518,50.600000000000001,34,16.600000000000001,6.6147407579632667
Base,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,13,13,True,5,0.0064447010277625116,39.399999999999999,25.199999999999999,14.199999999999999,9.00410925791636
Base,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,13,13,False,1,0.0062177432011758516,100,100,0,7.5999999999999961
Base,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,13,13,False,2,0.0062166570103263652,100,100,0,9.2000000000000082
Base,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,13,13,False,3,0.006824471124225906,100,100,0,2.200000000000002
Base,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,13,13,False,4,0.0063549712996068264,100,100,0,6.6000000000000059
Base,Watts–Strogatz,DP,Watts–Strogatz,Watts–Strogatz,13,13,False,5,0.0072865641950708993,100,100,0,9.3999999999999968
Base,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,42,42,True,1,0.0062180204695946317,100,100,0,3.0000000000000027
Base,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,42,42,True,2,0.0064223363022267721,76.799999999999997,73.400000000000006,3.3999999999999915,1.0232175295186274
Base,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,42,42,True,3,0.0066952591758422386,59.199999999999996,56.000000000000007,3.1999999999999886,9.4980694980694942
Base,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,42,42,True,4,0.005621120567679383,50,40.400000000000006,9.5999999999999943,4.1386138613861423
Base,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,42,42,True,5,0.0063694464039204535,39.399999999999999,30.800000000000001,8.5999999999999979,2.6369569516777602
Base,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,42,42,False,1,0.0062180204695946317,100,100,0,3.0000000000000027
Base,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,42,42,False,2,0.0064223363022267721,100,100,0,0.80000000000000071
Base,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,42,42,False,3,0.0068558387842315716,100,100,0,8.7999999999999972
Base,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,42,42,False,4,0.0053468451855798182,100,100,0,6.4000000000000057
Base,Watts–Strogatz,Baseline,Watts–Strogatz,Watts–Strogatz,42,42,False,5,0.0057525666836162337,100,100,0,-1.8000000000000016
Base,Watts–Strogatz,LCF-original,Watts–Strogatz,Watts–Strogatz,42,42,True,1,0.0043342113494873047,100,100,0,9.7999999999999918
Base,Watts–Strogatz,LCF-original,Watts–Strogatz,Watts–Strogatz,42,42,True,2,0.0044803316672601401,75,60.399999999999999,14.600000000000001,15.049006622516558
