run_id,dataset,model,opt_out,seed,graph_seed,source,step,group,metric,statistic,value,unit,steps,enforce_demographic_mixing,k_same,k_other,directed,decision_coef,repayment_coef,eps,base_s0,base_s1,test_n,test_initialization_seed,n_seeds,seeds,std_ddof,network,training_network,evaluation_network,n_valid_seeds,fairness_denominator_clip,decision_policy,fairness_policy
20260918T145630_180390Z_52d76d,Variant II,LCF-full,False,42,42,network_matched_training_evaluation,2,all,S=0,value,100,percent,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-full,False,42,42,network_matched_training_evaluation,3,all,S=0,value,100,percent,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-full,False,42,42,network_matched_training_evaluation,4,all,S=0,value,100,percent,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-full,False,42,42,network_matched_training_evaluation,5,all,S=0,value,100,percent,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-full,False,42,42,network_matched_training_evaluation,1,all,S=1,value,100,percent,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-full,False,42,42,network_matched_training_evaluation,2,all,S=1,value,100,percent,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-full,False,42,42,network_matched_training_evaluation,3,all,S=1,value,100,percent,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-full,False,42,42,network_matched_training_evaluation,4,all,S=1,value,100,percent,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-full,False,42,42,network_matched_training_evaluation,5,all,S=1,value,100,percent,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-full,False,42,42,network_matched_training_evaluation,1,all,disparity,value,0,percentage_points,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-full,False,42,42,network_matched_training_evaluation,2,all,disparity,value,0,percentage_points,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-full,False,42,42,network_matched_training_evaluation,3,all,disparity,value,0,percentage_points,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-full,False,42,42,network_matched_training_evaluation,4,all,disparity,value,0,percentage_points,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-full,False,42,42,network_matched_training_evaluation,5,all,disparity,value,0,percentage_points,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-full,False,42,42,network_matched_training_evaluation,1,all,unfairness,value,0.0020167038440704887,fraction,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-full,False,42,42,network_matched_training_evaluation,2,all,unfairness,value,0.0013199232816696327,fraction,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-full,False,42,42,network_matched_training_evaluation,3,all,unfairness,value,0.00070061159133905093,fraction,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-full,False,42,42,network_matched_training_evaluation,4,all,unfairness,value,0.00035205996036524745,fraction,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-full,False,42,42,network_matched_training_evaluation,5,all,unfairness,value,0.00016577935218808904,fraction,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-full,False,42,42,network_matched_training_evaluation,1,all,pred_equality,value,0.90144941907547882,fraction,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-full,False,42,42,network_matched_training_evaluation,2,all,pred_equality,value,0.90304140440597958,fraction,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-full,False,42,42,network_matched_training_evaluation,3,all,pred_equality,value,0.90342785282544324,fraction,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-full,False,42,42,network_matched_training_evaluation,4,all,pred_equality,value,0.90364778637028664,fraction,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-full,False,42,42,network_matched_training_evaluation,5,all,pred_equality,value,0.90161006116861497,fraction,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-full,False,42,42,network_matched_training_evaluation,1,all,approval_rate_difference,value,10.199999999999998,percentage_points,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-full,False,42,42,network_matched_training_evaluation,2,all,approval_rate_difference,value,8.7999999999999972,percentage_points,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-full,False,42,42,network_matched_training_evaluation,3,all,approval_rate_difference,value,4.0000000000000036,percentage_points,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-full,False,42,42,network_matched_training_evaluation,4,all,approval_rate_difference,value,2.200000000000002,percentage_points,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-full,False,42,42,network_matched_training_evaluation,5,all,approval_rate_difference,value,1.6000000000000014,percentage_points,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-active,True,42,42,network_matched_training_evaluation,1,all,S=0,value,100,percent,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-active,True,42,42,network_matched_training_evaluation,2,all,S=0,value,100,percent,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-active,True,42,42,network_matched_training_evaluation,3,all,S=0,value,100,percent,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-active,True,42,42,network_matched_training_evaluation,4,all,S=0,value,100,percent,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-active,True,42,42,network_matched_training_evaluation,5,all,S=0,value,100,percent,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-active,True,42,42,network_matched_training_evaluation,1,all,S=1,value,100,percent,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-active,True,42,42,network_matched_training_evaluation,2,all,S=1,value,92.400000000000006,percent,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-active,True,42,42,network_matched_training_evaluation,3,all,S=1,value,89.400000000000006,percent,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-active,True,42,42,network_matched_training_evaluation,4,all,S=1,value,89.400000000000006,percent,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-active,True,42,42,network_matched_training_evaluation,5,all,S=1,value,89.400000000000006,percent,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-active,True,42,42,network_matched_training_evaluation,1,all,disparity,value,0,percentage_points,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-active,True,42,42,network_matched_training_evaluation,2,all,disparity,value,7.5999999999999943,percentage_points,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-active,True,42,42,network_matched_training_evaluation,3,all,disparity,value,10.599999999999994,percentage_points,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-active,True,42,42,network_matched_training_evaluation,4,all,disparity,value,10.599999999999994,percentage_points,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-active,True,42,42,network_matched_training_evaluation,5,all,disparity,value,10.599999999999994,percentage_points,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-active,True,42,42,network_matched_training_evaluation,1,all,unfairness,value,0.0019736331701278864,fraction,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-active,True,42,42,network_matched_training_evaluation,2,all,unfairness,value,0.0012932025194168917,fraction,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-active,True,42,42,network_matched_training_evaluation,3,all,unfairness,value,0.00068442475795749136,fraction,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-active,True,42,42,network_matched_training_evaluation,4,all,unfairness,value,0.00034262084960934303,fraction,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-active,True,42,42,network_matched_training_evaluation,5,all,unfairness,value,0.00016056609153747292,fraction,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-active,True,42,42,network_matched_training_evaluation,1,all,pred_equality,value,0.90144941907547882,fraction,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-active,True,42,42,network_matched_training_evaluation,2,all,pred_equality,value,0.90723586045189719,fraction,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-active,True,42,42,network_matched_training_evaluation,3,all,pred_equality,value,0.90767140962038195,fraction,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-active,True,42,42,network_matched_training_evaluation,4,all,pred_equality,value,0.90787497546345541,fraction,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-active,True,42,42,network_matched_training_evaluation,5,all,pred_equality,value,0.9078471549841256,fraction,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-active,True,42,42,network_matched_training_evaluation,1,all,approval_rate_difference,value,10.199999999999998,percentage_points,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-active,True,42,42,network_matched_training_evaluation,2,all,approval_rate_difference,value,7.5757575757575797,percentage_points,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-active,True,42,42,network_matched_training_evaluation,3,all,approval_rate_difference,value,1.1185682326621871,percentage_points,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-active,True,42,42,network_matched_training_evaluation,4,all,approval_rate_difference,value,1.1185682326621871,percentage_points,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-active,True,42,42,network_matched_training_evaluation,5,all,approval_rate_difference,value,0.22371364653244186,percentage_points,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-active,False,42,42,network_matched_training_evaluation,1,all,S=0,value,100,percent,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-active,False,42,42,network_matched_training_evaluation,2,all,S=0,value,100,percent,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-active,False,42,42,network_matched_training_evaluation,3,all,S=0,value,100,percent,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-active,False,42,42,network_matched_training_evaluation,4,all,S=0,value,100,percent,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-active,False,42,42,network_matched_training_evaluation,5,all,S=0,value,100,percent,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-active,False,42,42,network_matched_training_evaluation,1,all,S=1,value,100,percent,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-active,False,42,42,network_matched_training_evaluation,2,all,S=1,value,100,percent,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-active,False,42,42,network_matched_training_evaluation,3,all,S=1,value,100,percent,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-active,False,42,42,network_matched_training_evaluation,4,all,S=1,value,100,percent,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-active,False,42,42,network_matched_training_evaluation,5,all,S=1,value,100,percent,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-active,False,42,42,network_matched_training_evaluation,1,all,disparity,value,0,percentage_points,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-active,False,42,42,network_matched_training_evaluation,2,all,disparity,value,0,percentage_points,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-active,False,42,42,network_matched_training_evaluation,3,all,disparity,value,0,percentage_points,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-active,False,42,42,network_matched_training_evaluation,4,all,disparity,value,0,percentage_points,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-active,False,42,42,network_matched_training_evaluation,5,all,disparity,value,0,percentage_points,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-active,False,42,42,network_matched_training_evaluation,1,all,unfairness,value,0.0019736331701278864,fraction,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-active,False,42,42,network_matched_training_evaluation,2,all,unfairness,value,0.0012932025194168917,fraction,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-active,False,42,42,network_matched_training_evaluation,3,all,unfairness,value,0.00068442475795749136,fraction,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-active,False,42,42,network_matched_training_evaluation,4,all,unfairness,value,0.00034262084960934303,fraction,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-active,False,42,42,network_matched_training_evaluation,5,all,unfairness,value,0.00016056609153747292,fraction,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-active,False,42,42,network_matched_training_evaluation,1,all,pred_equality,value,0.90144941907547882,fraction,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-active,False,42,42,network_matched_training_evaluation,2,all,pred_equality,value,0.90304140440597958,fraction,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-active,False,42,42,network_matched_training_evaluation,3,all,pred_equality,value,0.90342785282544324,fraction,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-active,False,42,42,network_matched_training_evaluation,4,all,pred_equality,value,0.90364778637028664,fraction,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-active,False,42,42,network_matched_training_evaluation,5,all,pred_equality,value,0.90161006116861497,fraction,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-active,False,42,42,network_matched_training_evaluation,1,all,approval_rate_difference,value,10.199999999999998,percentage_points,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-active,False,42,42,network_matched_training_evaluation,2,all,approval_rate_difference,value,8.7999999999999972,percentage_points,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-active,False,42,42,network_matched_training_evaluation,3,all,approval_rate_difference,value,4.0000000000000036,percentage_points,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-active,False,42,42,network_matched_training_evaluation,4,all,approval_rate_difference,value,2.200000000000002,percentage_points,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,LCF-active,False,42,42,network_matched_training_evaluation,5,all,approval_rate_difference,value,1.6000000000000014,percentage_points,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,EO,True,42,42,network_matched_training_evaluation,1,all,S=0,value,100,percent,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,EO,True,42,42,network_matched_training_evaluation,2,all,S=0,value,78.600000000000009,percent,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,EO,True,42,42,network_matched_training_evaluation,3,all,S=0,value,62.600000000000001,percent,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
20260918T145630_180390Z_52d76d,Variant II,EO,True,42,42,network_matched_training_evaluation,4,all,S=0,value,51.200000000000003,percent,,,,,,,,,,,,,,,,Base (80/20),Base (80/20),Base (80/20),,,Bernoulli(model_probability),"direct simulation; policy S=0 at all steps; terminal A*p(0,X)"
